Local time,Open,High,Low,Close,Volume
29.04.2023 21:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 21:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 22:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 22:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 23:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
29.04.2023 23:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 00:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 00:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 01:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 01:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 02:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 02:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 03:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 03:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 04:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 04:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 05:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 05:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 06:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 06:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 07:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 07:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 08:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 08:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 09:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 09:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 10:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 10:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 11:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 11:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 12:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 12:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 13:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 13:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 14:00:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 14:30:00.000 GMT-0600,136.243,136.243,136.243,136.243,0
30.04.2023 15:00:00.000 GMT-0600,136.105,136.216,136.105,136.135,66060000.08450001
30.04.2023 15:30:00.000 GMT-0600,136.221,136.331,136.145,136.192,182340000.093
30.04.2023 16:00:00.000 GMT-0600,136.195,136.330,136.155,136.233,10605269927.9787
30.04.2023 16:30:00.000 GMT-0600,136.232,136.259,136.188,136.214,8637689903.2595
30.04.2023 17:00:00.000 GMT-0600,136.211,136.431,136.207,136.377,8719649978.6378
30.04.2023 17:30:00.000 GMT-0600,136.377,136.434,136.352,136.405,4206580013.275299
30.04.2023 18:00:00.000 GMT-0600,136.404,136.775,136.254,136.720,14351470077.5147
30.04.2023 18:30:00.000 GMT-0600,136.722,136.780,136.581,136.659,12309879928.588902
30.04.2023 19:00:00.000 GMT-0600,136.661,136.678,136.563,136.654,13415200012.2072
30.04.2023 19:30:00.000 GMT-0600,136.655,136.719,136.582,136.669,10437930046.0815
30.04.2023 20:00:00.000 GMT-0600,136.669,136.820,136.647,136.802,8366790046.6916
30.04.2023 20:30:00.000 GMT-0600,136.803,136.917,136.735,136.869,9446050025.940098
30.04.2023 21:00:00.000 GMT-0600,136.874,136.914,136.773,136.829,9421009956.359898
30.04.2023 21:30:00.000 GMT-0600,136.829,136.945,136.828,136.878,8866900047.302198
30.04.2023 22:00:00.000 GMT-0600,136.877,136.921,136.837,136.839,11598859970.0926
30.04.2023 22:30:00.000 GMT-0600,136.838,136.922,136.792,136.851,7347290004.730099
30.04.2023 23:00:00.000 GMT-0600,136.850,136.935,136.830,136.926,7554640014.648499
30.04.2023 23:30:00.000 GMT-0600,136.926,136.939,136.866,136.908,6981810035.7053995
01.05.2023 00:00:00.000 GMT-0600,136.910,136.971,136.903,136.941,9141049964.904802
01.05.2023 00:30:00.000 GMT-0600,136.941,136.982,136.888,136.907,6887510017.3953
01.05.2023 01:00:00.000 GMT-0600,136.907,136.907,136.681,136.821,15461120010.375898
01.05.2023 01:30:00.000 GMT-0600,136.823,136.871,136.706,136.715,14445270080.5665
01.05.2023 02:00:00.000 GMT-0600,136.716,136.821,136.706,136.790,13699500045.7762
01.05.2023 02:30:00.000 GMT-0600,136.795,136.824,136.736,136.782,12554560012.817402
01.05.2023 03:00:00.000 GMT-0600,136.783,136.843,136.684,136.707,12155820007.324202
01.05.2023 03:30:00.000 GMT-0600,136.707,136.753,136.691,136.719,11594419982.910004
01.05.2023 04:00:00.000 GMT-0600,136.720,136.737,136.573,136.614,11528650100.7081
01.05.2023 04:30:00.000 GMT-0600,136.613,136.695,136.613,136.661,7191600006.1037
01.05.2023 05:00:00.000 GMT-0600,136.660,136.764,136.613,136.756,9862930038.452103
01.05.2023 05:30:00.000 GMT-0600,136.756,136.889,136.726,136.815,11257050018.310701
01.05.2023 06:00:00.000 GMT-0600,136.816,136.864,136.777,136.842,14163869873.0469
01.05.2023 06:30:00.000 GMT-0600,136.841,136.845,136.722,136.751,20384679809.5704
01.05.2023 07:00:00.000 GMT-0600,136.751,136.822,136.704,136.808,14572820053.100302
01.05.2023 07:30:00.000 GMT-0600,136.809,136.847,136.776,136.822,16132730010.986101
01.05.2023 08:00:00.000 GMT-0600,136.828,137.255,136.828,137.106,27986069946.2894
01.05.2023 08:30:00.000 GMT-0600,137.108,137.304,137.067,137.275,20570479858.398598
01.05.2023 09:00:00.000 GMT-0600,137.277,137.409,137.275,137.292,18085630050.659203
01.05.2023 09:30:00.000 GMT-0600,137.292,137.366,137.289,137.354,10361989974.9757
01.05.2023 10:00:00.000 GMT-0600,137.354,137.460,137.310,137.439,9357159965.5152
01.05.2023 10:30:00.000 GMT-0600,137.438,137.484,137.428,137.473,9794260101.318003
01.05.2023 11:00:00.000 GMT-0600,137.474,137.474,137.379,137.402,7848040054.321101
01.05.2023 11:30:00.000 GMT-0600,137.403,137.450,137.368,137.387,4669509987.8310995
01.05.2023 12:00:00.000 GMT-0600,137.388,137.474,137.377,137.469,6725619995.1172
01.05.2023 12:30:00.000 GMT-0600,137.470,137.484,137.439,137.464,7198960010.528501
01.05.2023 13:00:00.000 GMT-0600,137.464,137.518,137.445,137.489,5739540039.062298
01.05.2023 13:30:00.000 GMT-0600,137.489,137.539,137.458,137.498,7969089988.7086
01.05.2023 14:00:00.000 GMT-0600,137.500,137.517,137.468,137.488,7309149929.046801
01.05.2023 14:30:00.000 GMT-0600,137.488,137.490,137.440,137.470,3732389994.6214
